"Theme","IndDropdown","TimePeriod","Sex","Age","CategoryType","Category","SubCategory","Count","Denominator","Value","LCI","UCI","YAxisLabel","ValueNote"
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","North East",NA,NA,79.6,78.9,80.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","North West",NA,NA,79.4,79,79.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","North West",NA,NA,79.4,79,79.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","South East",NA,NA,83.4,83.1,83.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","South East",NA,NA,83.4,83.1,83.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","South West",NA,NA,82.4,82,82.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","South West",NA,NA,82.4,82,82.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","West Midlands",NA,NA,80.1,79.6,80.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","West Midlands",NA,NA,80.1,79.6,80.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","Yorkshire and The Humber",NA,NA,80.4,79.9,80.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","03","Yorkshire and The Humber",NA,NA,80.4,79.9,80.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","East Midlands",NA,NA,82.2,81.6,82.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","East Midlands",NA,NA,82.2,81.6,82.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","East of England",NA,NA,83.2,82.7,83.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","East of England",NA,NA,83.2,82.7,83.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","London",NA,NA,83.7,83.3,84.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","London",NA,NA,83.7,83.3,84.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","North East",NA,NA,80.3,79.6,81,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","North East",NA,NA,80.3,79.6,81,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","North West",NA,NA,80.1,79.7,80.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","North West",NA,NA,80.1,79.7,80.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","South East",NA,NA,83.9,83.5,84.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","South East",NA,NA,83.9,83.5,84.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","South West",NA,NA,83.8,83.4,84.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","South West",NA,NA,83.8,83.4,84.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","West Midlands",NA,NA,81.1,80.6,81.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","West Midlands",NA,NA,81.1,80.6,81.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","Yorkshire and The Humber",NA,NA,81.1,80.7,81.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","04","Yorkshire and The Humber",NA,NA,81.1,80.7,81.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","East Midlands",NA,NA,82,81.5,82.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","East Midlands",NA,NA,82,81.5,82.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","East of England",NA,NA,84,83.6,84.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","East of England",NA,NA,84,83.6,84.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","London",NA,NA,84.4,83.9,84.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","London",NA,NA,84.4,83.9,84.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","North East",NA,NA,80.8,80.1,81.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","North East",NA,NA,80.8,80.1,81.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","North West",NA,NA,81.4,81,81.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","North West",NA,NA,81.4,81,81.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","South East",NA,NA,84.2,83.9,84.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","South East",NA,NA,84.2,83.9,84.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","South West",NA,NA,84.1,83.6,84.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","South West",NA,NA,84.1,83.6,84.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","West Midlands",NA,NA,83.2,82.7,83.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","West Midlands",NA,NA,83.2,82.7,83.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","Yorkshire and The Humber",NA,NA,81.9,81.4,82.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","05","Yorkshire and The Humber",NA,NA,81.9,81.4,82.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","East Midlands",NA,NA,83.3,82.9,83.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","East Midlands",NA,NA,83.3,82.9,83.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","East of England",NA,NA,84.2,83.8,84.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","East of England",NA,NA,84.2,83.8,84.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","London",NA,NA,84.8,84.4,85.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","London",NA,NA,84.8,84.4,85.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","North East",NA,NA,82.4,81.8,83,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","North East",NA,NA,82.4,81.8,83,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","North West",NA,NA,82.2,81.8,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","North West",NA,NA,82.2,81.8,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","South East",NA,NA,84.8,84.5,85.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","South East",NA,NA,84.8,84.5,85.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","South West",NA,NA,84.5,84.1,85,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","South West",NA,NA,84.5,84.1,85,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","West Midlands",NA,NA,82.9,82.5,83.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","West Midlands",NA,NA,82.9,82.5,83.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","Yorkshire and The Humber",NA,NA,83.2,82.7,83.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","06","Yorkshire and The Humber",NA,NA,83.2,82.7,83.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","East Midlands",NA,NA,84.3,83.9,84.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","East Midlands",NA,NA,84.3,83.9,84.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","East of England",NA,NA,84.1,83.7,84.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","East of England",NA,NA,84.1,83.7,84.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","London",NA,NA,84.9,84.5,85.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","London",NA,NA,84.9,84.5,85.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","North East",NA,NA,83.4,82.7,84,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","North East",NA,NA,83.4,82.7,84,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","North West",NA,NA,83.8,83.4,84.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","North West",NA,NA,83.8,83.4,84.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","South East",NA,NA,84.9,84.6,85.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","South East",NA,NA,84.9,84.6,85.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","South West",NA,NA,84.7,84.3,85.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","South West",NA,NA,84.7,84.3,85.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","West Midlands",NA,NA,83.8,83.3,84.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","West Midlands",NA,NA,83.8,83.3,84.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","Yorkshire and The Humber",NA,NA,83.7,83.3,84.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","07","Yorkshire and The Humber",NA,NA,83.7,83.3,84.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","East Midlands",NA,NA,84.6,84.1,85.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","East Midlands",NA,NA,84.6,84.1,85.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","East of England",NA,NA,85.2,84.8,85.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","East of England",NA,NA,85.2,84.8,85.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","London",NA,NA,85.4,85,85.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","London",NA,NA,85.4,85,85.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","North East",NA,NA,84.3,83.7,85,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","North East",NA,NA,84.3,83.7,85,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","North West",NA,NA,84.4,84,84.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","North West",NA,NA,84.4,84,84.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","South East",NA,NA,85.7,85.4,86,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","South East",NA,NA,85.7,85.4,86,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","South West",NA,NA,84.9,84.5,85.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","South West",NA,NA,84.9,84.5,85.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","West Midlands",NA,NA,84.1,83.7,84.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2018","Female","All ages","Deprivation deciles","08","West Midlands",NA,NA,84.1,83.7,84.5,"Life expectancy (years)",NA
